model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-medium,l4,16,128,57.19717971801758,0.8664832363773145,57.07878494262695,59.061248779296875,100,False,1258.412032,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:13+00:00
gpt2-medium,l4,16,256,150.62091995239257,0.7316965704375255,150.64064025878906,151.66464233398438,100,False,1770.46528,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:22+00:00
gpt2-medium,l4,16,512,380.72139129638674,0.6846904682435982,380.8450622558594,381.76666259765625,100,False,2795.341824,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:45+00:00
gpt2-medium,l4,16,1024,999.6680908203125,0.49383008592611854,999.6799926757812,1000.5022583007812,100,False,4842.784768,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:35:43+00:00
gpt2-large,l4,1,32,21.467021160125732,0.3182470854208389,21.405696868896484,22.032384872436523,100,False,1634.018816,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:38:13+00:00
gpt2-large,l4,1,64,24.930509338378908,8.612447214308167,22.192127227783203,50.78425598144531,100,True,1646.16448,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:38:32+00:00
gpt2-large,l4,1,128,21.408795261383055,0.38805610972747573,21.323776245117188,22.04979133605957,100,False,1670.45632,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:38:36+00:00
gpt2-large,l4,1,256,22.00202108383179,0.35203538456769545,21.986303329467773,22.58639907836914,100,False,1719.04,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:38:40+00:00
gpt2-large,l4,1,512,34.495857620239256,0.5375119682794881,34.43609619140625,35.544063568115234,100,False,1816.207872,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:38:44+00:00
gpt2-large,l4,1,1024,100.3674543762207,0.5272246262855752,100.44620513916016,101.16403198242188,100,False,2010.543616,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:38:50+00:00
