model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-medium,a10,6,512,92.45847618103028,0.031798379373473136,92.45696258544922,92.52044677734375,100,False,1514.438656,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:31+00:00
gpt2-medium,a10,6,1024,225.04761322021486,0.045904755044952235,225.0424346923828,225.13970947265625,100,False,2282.518528,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:26:45+00:00
gpt2-medium,a10,8,32,16.85733402252197,0.09904827547697405,16.82329559326172,17.045503616333008,100,False,822.782464,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:20+00:00
gpt2-medium,a10,8,64,16.40709213256836,0.147001252889773,16.38604736328125,16.553983688354492,100,False,898.489344,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:23+00:00
gpt2-medium,a10,8,128,27.771485137939454,0.026601465255632034,27.768831253051758,27.786239624023438,100,False,1002.385408,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:27+00:00
gpt2-medium,a10,8,256,56.16659481048584,0.026996508538187424,56.16435241699219,56.19916915893555,100,False,1258.412032,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:32+00:00
gpt2-medium,a10,8,512,121.78166862487792,0.02977540166495501,121.7791976928711,121.83757019042969,100,False,1770.46528,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:27:41+00:00
gpt2-medium,a10,8,1024,299.104963684082,0.051746294138960876,299.104248046875,299.18719482421875,100,False,2795.341824,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:28:00+00:00
gpt2-medium,a10,12,32,16.554987869262696,0.18378744992985543,16.558080673217773,16.897024154663086,100,False,842.369024,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:28:46+00:00
gpt2-medium,a10,12,64,20.177626495361327,0.04218578404233942,20.173824310302734,20.185087203979492,100,False,938.90304,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:28:50+00:00
